0.963404655456543,0.18324410915374756,1.1756017,0.6710141
1.2229478190181586,-0.10513691076418638,1.1232697,0.99348617
1.6146018340449018,-0.5403076267193104,1.0962828,1.8380109
2.484647247296977,-1.3580692861169863,1.2101163,1.7496924
2.6551945752708894,-1.5341917524688273,1.196426,1.7854655
3.168553724871741,-2.03141540372921,1.3011096,1.7621677
4.2647850091585635,-3.093190814224499,1.0935253,1.7855263
4.890531743664272,-3.6992695728033786,1.0642841,1.7490774
5.519869747261229,-4.3088267225468115,1.0582744,1.8011671
6.027117705463904,-4.800131264538532,1.1187986,1.263199
6.4248279572100895,-5.185341002537116,1.1057781,1.032132
7.036123627339453,-5.70505459068544,1.1853204,1.072489
7.449937171709585,-5.909460828602336,1.3716166,1.2505231
8.49509268345351,-6.1441244679097275,2.3514316,1.4629712
9.59720265443975,-5.157922639772686,1.6943572,1.2117581
10.029177401412625,-4.097560209188234,2.0745444,1.3428628
9.323834193557756,-2.952060319777002,1.4262694,0.86462355
8.22210716767424,-2.1762294720716553,1.7281923,0.88592273
7.611948573244169,-1.7633592696952611,1.7974814,1.398154
7.12789795886001,-1.173402836509793,1.6511413,1.4720845
6.576939776111099,-0.5806941637836446,1.0906,1.5905592
6.283183120217302,-0.04477386894106207,0.7169562,1.7722015
5.962549037590487,0.7362599690488725,0.7055853,2.4513118
6.0015950093608295,1.284743449298348,0.6955386,2.6589792
6.451137844815829,1.9379986609160438,0.63836974,2.2493045
7.187231770416782,2.6782586303362454,1.4118142,2.3124619
7.76977859371935,3.7122500475457296,1.7344644,2.074804
7.69594882792334,4.810673861222619,3.0778728,0.9156786
7.81867030501195,5.320824935024645,3.1397579,0.7728729
7.91919775962331,6.100822780150635,2.4307954,0.928572
7.1877542152065494,6.95869522370696,1.8237028,0.8163103
6.222683525611874,7.3572568959570415,2.73805,0.837256
5.450616263311229,7.084075705208521,1.4929212,0.80654436
5.130735538336186,6.794201428900747,1.4079865,0.66660875
4.655596882808848,6.36363321030118,1.3134607,0.90535176
4.076756273065682,5.8390908113806175,1.2183,1.1640966
3.4830978929277236,5.301120624743185,1.2129375,1.209173
2.4189109104379365,4.336759826106565,1.0360526,1.2963983
2.0140879969916634,3.9699113732114912,1.0328575,1.3355968
1.6314503410856733,3.623167087188911,0.96108454,1.3611627
1.1869226505886206,2.8838759214536793,1.111701,0.9564122
0.6077690370343729,2.038267482994519,1.2546513,0.6068673
0.5028658954398807,1.46813587695642,1.1139253,0.5958257
0.7120033952615716,0.7755746156212022,1.2080147,0.54135233
1.042132748077541,0.19118721394519256,1.2839568,0.7812175
0.963404655456543,0.18324410915374756,1.1756017,0.6710141